label,finalScore,finalCash,buildingsPlaced,tilesUsed,serviceShare,housingShare,commercialShare,cashReserve,housingSizeBias,industryAppetite,damPolicy,drainagePolicy,olympicsIntent,slumUpgrades,expansionTiming,twistOrder,treasureTile,treasureHit,preparedFlood,pandemicMet,olympicsQualified,industryPowerShare,industryWaterShare
random,763,303.0,91,91,0.444,0.219,0.146,0.191,mixed,small,after-flood,none,opportunistic,1,year0,pandemic|flood|immigration,10,13,true,true,false,true,0.000,0.000
random,343,9.5,95,95,0.385,0.238,0.271,0.106,large,none,early,full,ignore,2,spread,pandemic|flood|immigration,7,15,false,true,false,false,0.000,0.000
random,2108,166.3,85,85,0.504,0.110,0.201,0.185,mixed,large,never,none,opportunistic,3,spread,immigration|pandemic|flood,1,6,true,false,false,true,0.000,0.000
random,1712,51.3,97,97,0.491,0.242,0.250,0.017,medium,small,after-flood,none,committed,4,late,immigration|pandemic|flood,8,12,true,true,true,true,0.000,0.033
random,330,14.3,114,114,0.368,0.316,0.180,0.136,small,none,after-flood,full,committed,2,spread,flood|pandemic|immigration,0,7,true,true,false,true,0.000,0.000
random,-583,261.0,69,69,0.402,0.368,0.210,0.019,medium,large,never,none,opportunistic,3,year0,immigration|pandemic|flood,2,5,true,false,false,true,0.000,0.000
random,1405,3.8,117,117,0.364,0.252,0.270,0.114,medium,small,after-flood,full,ignore,1,late,flood|immigration|pandemic,7,5,true,true,false,false,0.000,0.000
random,2020,811.0,86,86,0.713,0.088,0.148,0.051,small,small,early,none,committed,2,late,pandemic|flood|immigration,2,8,true,true,false,true,0.000,0.000
random,678,78.0,101,101,0.378,0.286,0.028,0.308,small,medium,never,partial,committed,1,year0,immigration|flood|pandemic,6,14,false,true,false,false,0.000,0.000
random,-81,70.5,129,129,0.315,0.183,0.400,0.102,medium,large,early,partial,committed,0,spread,pandemic|immigration|flood,3,10,true,true,false,true,0.000,0.074
random,1392,48.3,118,118,0.241,0.241,0.355,0.163,medium,large,after-flood,full,ignore,1,late,flood|pandemic|immigration,9,7,false,true,false,false,0.000,0.000
random,1965,13.8,133,133,0.405,0.316,0.189,0.090,small,none,after-flood,partial,committed,2,late,immigration|pandemic|flood,3,1,true,true,false,true,0.000,0.000
random,939,314.8,92,92,0.276,0.201,0.343,0.179,small,none,early,none,opportunistic,4,year0,pandemic|immigration|flood,11,12,false,true,false,true,0.000,0.000
random,2151,136.5,112,112,0.448,0.038,0.320,0.195,small,none,never,full,ignore,4,spread,immigration|pandemic|flood,9,6,false,true,false,false,0.000,0.000
random,-1968,491.8,81,81,0.243,0.390,0.253,0.113,mixed,medium,never,none,committed,0,year0,pandemic|flood|immigration,9,7,false,false,false,true,0.000,0.000
random,1230,10.8,97,97,0.615,0.177,0.152,0.056,mixed,medium,early,full,ignore,3,spread,immigration|pandemic|flood,7,1,true,true,false,false,0.000,0.000
random,2025,52.0,90,90,0.545,0.107,0.061,0.287,medium,medium,early,partial,opportunistic,3,year0,flood|immigration|pandemic,4,12,true,true,true,false,0.000,0.000
random,1301,35.5,115,115,0.415,0.311,0.208,0.066,large,small,after-flood,full,ignore,0,late,pandemic|immigration|flood,11,10,false,true,false,false,0.000,0.000
random,-2005,67.8,59,59,0.567,0.307,0.098,0.028,medium,small,after-flood,none,committed,1,spread,immigration|pandemic|flood,2,7,true,false,false,false,0.000,0.000
random,-114,332.8,99,99,0.253,0.254,0.184,0.309,large,medium,after-flood,partial,committed,3,year0,flood|immigration|pandemic,9,10,false,true,false,true,0.000,0.000
random,833,172.5,92,92,0.329,0.289,0.224,0.158,large,small,early,none,committed,1,late,pandemic|flood|immigration,6,13,false,true,false,true,0.000,0.033
random,1750,102.3,92,92,0.384,0.119,0.028,0.469,medium,none,after-flood,partial,committed,3,year0,flood|pandemic|immigration,6,5,false,true,false,false,0.000,0.000
random,1482,48.5,128,128,0.328,0.352,0.220,0.100,large,small,after-flood,full,ignore,3,late,pandemic|flood|immigration,7,2,true,true,true,true,0.000,0.080
random,1340,69.5,69,69,0.525,0.163,0.308,0.004,mixed,medium,after-flood,none,ignore,4,spread,pandemic|flood|immigration,5,8,false,false,false,false,0.000,0.000
random,1895,144.8,122,122,0.431,0.180,0.237,0.152,mixed,large,never,full,committed,3,year0,pandemic|flood|immigration,9,4,true,true,false,true,0.000,0.000
random,1551,736.3,157,157,0.429,0.059,0.473,0.038,medium,none,after-flood,partial,committed,2,late,immigration|flood|pandemic,7,6,true,true,false,true,0.000,0.000
random,1322,28.0,103,103,0.379,0.101,0.371,0.149,medium,medium,after-flood,full,ignore,0,year0,pandemic|immigration|flood,3,5,true,true,false,false,0.000,0.000
random,1057,43.0,126,126,0.249,0.324,0.324,0.104,large,medium,never,partial,committed,4,late,pandemic|flood|immigration,0,10,false,true,false,true,0.000,0.067
random,2045,106.8,112,112,0.409,0.146,0.214,0.230,medium,large,early,full,ignore,3,late,immigration|flood|pandemic,2,4,false,true,true,false,0.000,0.146
random,1832,57.3,142,142,0.387,0.274,0.277,0.062,small,small,early,partial,committed,2,late,pandemic|flood|immigration,5,13,true,true,false,true,0.000,0.000
random,1332,48.0,161,161,0.327,0.258,0.390,0.025,small,none,after-flood,full,committed,0,late,pandemic|flood|immigration,6,3,false,true,false,true,0.000,0.000
random,-438,253.5,68,68,0.365,0.342,0.054,0.240,small,large,after-flood,none,opportunistic,2,year0,flood|immigration|pandemic,8,7,false,true,false,false,0.000,0.000
random,885,134.3,99,99,0.285,0.154,0.283,0.278,mixed,large,early,full,ignore,1,year0,pandemic|flood|immigration,10,11,false,true,false,false,0.000,0.000
random,420,3.0,105,105,0.417,0.294,0.101,0.187,small,large,never,partial,committed,2,spread,immigration|pandemic|flood,0,5,true,true,false,false,0.000,0.000
random,342,154.3,100,100,0.302,0.199,0.231,0.268,medium,large,after-flood,partial,ignore,2,year0,immigration|flood|pandemic,8,3,true,true,false,false,0.000,0.000
random,228,91.8,83,83,0.471,0.150,0.249,0.130,mixed,small,after-flood,none,committed,1,spread,flood|pandemic|immigration,4,12,true,true,false,true,0.000,0.000
random,-3390,135.8,71,71,0.238,0.333,0.239,0.190,large,none,after-flood,none,committed,3,spread,flood|pandemic|immigration,6,0,false,true,false,true,0.000,0.000
random,654,86.5,91,91,0.220,0.316,0.380,0.084,medium,small,early,none,ignore,1,late,pandemic|immigration|flood,6,8,false,true,false,true,0.000,0.033
random,1653,1061.0,124,124,0.541,0.056,0.257,0.146,medium,none,never,partial,committed,0,late,pandemic|flood|immigration,3,6,true,true,false,true,0.000,0.000
random,1504,11.3,108,108,0.482,0.113,0.276,0.129,small,medium,early,partial,ignore,0,spread,flood|immigration|pandemic,9,2,true,true,false,false,0.000,0.111
random,-271,502.8,69,69,0.212,0.284,0.299,0.205,large,large,early,none,committed,1,year0,immigration|pandemic|flood,4,9,true,true,false,true,0.000,0.000
random,1532,246.0,128,128,0.242,0.064,0.372,0.322,mixed,large,after-flood,full,committed,4,year0,immigration|pandemic|flood,0,12,true,true,false,true,0.000,0.000
random,1267,54.0,90,90,0.409,0.171,0.084,0.336,medium,medium,never,full,opportunistic,3,year0,immigration|flood|pandemic,3,2,true,true,false,false,0.000,0.000
random,1176,32.8,90,90,0.299,0.093,0.474,0.133,large,small,after-flood,full,ignore,3,year0,immigration|flood|pandemic,4,12,true,true,false,false,0.000,0.044
random,522,59.0,126,126,0.209,0.334,0.355,0.102,large,large,early,full,committed,3,late,flood|pandemic|immigration,1,1,false,true,false,true,0.000,0.016
random,803,76.0,125,125,0.218,0.333,0.275,0.174,medium,none,never,full,ignore,0,late,flood|immigration|pandemic,7,5,true,true,false,true,0.000,0.000
random,1028,165.8,113,113,0.371,0.226,0.216,0.187,large,small,after-flood,partial,opportunistic,4,year0,pandemic|flood|immigration,0,4,true,true,false,true,0.000,0.026
random,2238,176.5,111,111,0.729,0.051,0.136,0.084,mixed,small,after-flood,partial,committed,3,spread,pandemic|immigration|flood,8,15,true,true,false,false,0.000,0.000
random,-3534,101.3,50,50,0.343,0.360,0.079,0.219,large,medium,after-flood,none,committed,2,spread,flood|pandemic|immigration,4,7,true,true,false,false,0.000,0.000
random,42,3.3,79,79,0.434,0.288,0.228,0.051,large,small,early,full,ignore,4,spread,immigration|pandemic|flood,8,13,false,true,false,false,0.000,0.000
random,582,183.8,119,119,0.289,0.105,0.312,0.295,mixed,small,never,full,opportunistic,0,spread,flood|immigration|pandemic,6,9,false,true,false,true,0.000,0.100
random,-3887,143.3,67,67,0.203,0.409,0.078,0.310,medium,none,early,none,opportunistic,3,spread,immigration|flood|pandemic,0,2,true,true,false,false,0.000,0.000
random,1810,9.0,113,113,0.584,0.304,0.105,0.007,large,large,never,partial,opportunistic,3,late,immigration|flood|pandemic,1,3,true,true,true,true,0.000,0.093
random,1091,38.3,118,118,0.204,0.327,0.386,0.083,medium,large,early,partial,ignore,0,late,immigration|flood|pandemic,1,7,true,true,false,true,0.000,0.000
random,-610,39.8,135,135,0.275,0.324,0.352,0.049,small,small,after-flood,partial,committed,2,spread,pandemic|immigration|flood,9,3,true,true,false,false,0.000,0.000
random,338,236.5,73,73,0.369,0.313,0.112,0.207,mixed,none,after-flood,none,ignore,4,year0,pandemic|flood|immigration,7,8,false,true,false,false,0.000,0.000
random,62,49.8,65,65,0.446,0.460,0.012,0.081,medium,none,early,none,ignore,2,late,flood|pandemic|immigration,5,0,false,true,false,false,0.000,0.000
random,-1314,41.8,63,63,0.435,0.344,0.147,0.074,large,medium,after-flood,none,ignore,2,spread,pandemic|flood|immigration,5,4,false,true,false,false,0.000,0.000
random,-1005,111.0,82,82,0.220,0.318,0.251,0.211,large,small,after-flood,full,ignore,3,year0,flood|immigration|pandemic,10,4,false,true,false,false,0.000,0.000
random,-347,38.8,108,108,0.358,0.276,0.305,0.061,mixed,large,early,partial,committed,3,spread,immigration|pandemic|flood,11,7,false,true,false,true,0.000,0.007
random,2140,13.0,87,87,0.635,0.037,0.001,0.327,medium,medium,never,partial,committed,1,spread,immigration|flood|pandemic,0,11,false,true,false,false,0.000,0.000
random,-1458,100.8,58,58,0.421,0.341,0.014,0.224,mixed,medium,never,none,opportunistic,4,spread,flood|immigration|pandemic,5,9,false,false,false,false,0.000,0.000
random,-114,4.8,94,94,0.513,0.234,0.067,0.185,medium,large,never,full,committed,0,spread,pandemic|immigration|flood,4,15,false,true,false,false,0.000,0.000
random,1932,646.5,77,77,0.501,0.032,0.022,0.445,medium,medium,after-flood,partial,ignore,4,late,flood|pandemic|immigration,3,6,true,true,true,false,0.000,0.000
random,1613,176.5,95,95,0.358,0.203,0.280,0.158,mixed,large,early,none,opportunistic,1,late,flood|pandemic|immigration,8,13,false,true,false,true,0.000,0.146
random,493,79.8,74,74,0.375,0.188,0.338,0.099,small,small,after-flood,none,ignore,4,spread,immigration|flood|pandemic,9,6,false,false,false,false,0.000,0.010
random,1956,132.5,121,121,0.336,0.251,0.210,0.204,small,large,after-flood,full,ignore,4,late,pandemic|flood|immigration,6,9,false,true,false,false,0.000,0.000
random,1530,207.5,116,116,0.368,0.142,0.242,0.248,large,small,early,partial,committed,1,year0,immigration|pandemic|flood,7,5,true,true,false,true,0.000,0.000
random,-1085,77.0,63,63,0.589,0.242,0.027,0.141,medium,small,after-flood,none,committed,0,spread,immigration|pandemic|flood,8,3,false,true,false,false,0.000,0.000
random,2022,49.5,102,102,0.495,0.156,0.100,0.250,mixed,medium,early,full,ignore,4,year0,pandemic|immigration|flood,2,7,true,true,false,false,0.000,0.001
random,1934,96.0,143,143,0.455,0.236,0.298,0.010,small,small,never,full,opportunistic,2,year0,immigration|pandemic|flood,1,4,true,true,false,true,0.000,0.083
random,494,185.5,67,67,0.414,0.272,0.020,0.294,large,none,after-flood,none,committed,1,late,pandemic|flood|immigration,4,6,true,true,false,false,0.000,0.000
random,551,132.5,116,116,0.393,0.289,0.213,0.105,mixed,medium,early,partial,opportunistic,2,year0,immigration|flood|pandemic,8,15,false,true,false,true,0.000,0.000
random,-2615,128.0,97,97,0.262,0.411,0.208,0.120,large,large,never,full,committed,1,year0,flood|immigration|pandemic,4,9,true,true,false,false,0.000,0.000
random,2175,316.0,86,86,0.475,0.151,0.145,0.228,large,small,after-flood,none,opportunistic,1,late,flood|pandemic|immigration,2,6,true,true,false,true,0.000,0.083
random,1363,167.8,92,92,0.398,0.250,0.171,0.181,medium,large,after-flood,none,committed,2,late,pandemic|immigration|flood,3,15,false,true,false,true,0.000,0.100
random,-522,362.8,78,78,0.349,0.260,0.205,0.186,large,none,after-flood,none,committed,0,year0,pandemic|flood|immigration,11,12,false,true,false,true,0.000,0.000
random,738,249.8,114,114,0.273,0.203,0.302,0.222,medium,none,after-flood,partial,committed,4,year0,flood|pandemic|immigration,6,0,false,true,false,true,0.000,0.000
random,1169,7.0,94,94,0.426,0.170,0.247,0.158,mixed,small,after-flood,full,ignore,1,spread,flood|immigration|pandemic,10,0,false,true,false,false,0.000,0.000
random,1682,42.5,131,131,0.410,0.090,0.376,0.124,small,medium,early,full,opportunistic,0,spread,immigration|pandemic|flood,3,11,true,true,false,true,0.000,0.172
random,-747,113.0,75,75,0.385,0.340,0.077,0.199,small,small,never,none,committed,1,spread,pandemic|immigration|flood,11,12,false,false,false,false,0.000,0.048
random,980,68.8,102,102,0.420,0.284,0.219,0.077,small,large,early,partial,ignore,2,year0,flood|immigration|pandemic,8,13,true,true,false,false,0.000,0.000
random,1388,71.3,78,78,0.513,0.349,0.047,0.091,small,small,never,none,ignore,2,late,flood|pandemic|immigration,8,2,true,false,false,false,0.000,0.000
random,-493,48.0,78,78,0.472,0.294,0.053,0.181,large,none,never,full,opportunistic,3,year0,flood|immigration|pandemic,1,10,false,true,false,false,0.000,0.000
random,419,11.3,118,118,0.483,0.186,0.272,0.058,medium,large,early,full,opportunistic,2,spread,flood|immigration|pandemic,8,11,true,true,false,true,0.000,0.074
random,1613,14.0,104,104,0.407,0.184,0.296,0.112,mixed,small,after-flood,full,ignore,2,year0,immigration|flood|pandemic,4,9,true,true,false,false,0.000,0.000
random,1410,805.5,106,106,0.463,0.041,0.211,0.286,small,medium,early,full,ignore,1,late,pandemic|immigration|flood,10,1,false,true,false,false,0.067,0.083
random,1432,338.0,71,71,0.361,0.221,0.227,0.191,mixed,large,early,none,committed,4,year0,immigration|pandemic|flood,3,12,false,true,false,true,0.000,0.000
random,1590,712.5,87,87,0.549,0.056,0.075,0.320,small,none,never,partial,committed,1,late,immigration|pandemic|flood,8,1,true,true,false,false,0.000,0.000
random,787,154.5,120,120,0.342,0.310,0.282,0.067,small,small,after-flood,partial,committed,3,year0,immigration|flood|pandemic,5,6,true,true,false,true,0.000,0.030
random,1773,48.3,104,104,0.481,0.117,0.251,0.150,mixed,none,early,partial,ignore,1,year0,pandemic|immigration|flood,8,6,true,true,false,false,0.000,0.000
random,2049,191.8,88,88,0.523,0.143,0.193,0.141,medium,small,after-flood,none,committed,3,year0,pandemic|flood|immigration,0,8,true,true,false,true,0.000,0.042
random,2340,908.0,110,110,0.762,0.016,0.203,0.019,mixed,medium,early,partial,opportunistic,3,year0,immigration|pandemic|flood,0,6,true,true,false,true,0.000,0.063
random,1544,288.5,130,130,0.491,0.139,0.245,0.125,medium,small,after-flood,full,committed,0,late,immigration|flood|pandemic,0,3,true,true,false,true,0.000,0.056
random,-1745,56.3,115,115,0.207,0.333,0.330,0.130,medium,medium,early,full,committed,4,spread,pandemic|flood|immigration,7,8,true,true,false,false,0.000,0.000
random,-1039,5.3,103,103,0.307,0.486,0.055,0.152,small,large,early,partial,opportunistic,2,spread,immigration|flood|pandemic,7,11,true,true,false,false,0.000,0.000
random,1944,281.0,126,126,0.336,0.116,0.359,0.189,medium,medium,never,partial,ignore,2,late,pandemic|flood|immigration,4,15,false,true,false,true,0.000,0.083
random,-1335,90.8,66,66,0.428,0.377,0.037,0.158,small,none,after-flood,none,committed,0,spread,flood|immigration|pandemic,7,13,false,true,false,false,0.000,0.000
random,-729,127.3,56,56,0.313,0.252,0.351,0.084,large,medium,never,none,ignore,4,spread,immigration|flood|pandemic,1,2,true,false,false,false,0.000,0.000
random,491,89.0,114,114,0.338,0.204,0.209,0.250,small,none,never,partial,opportunistic,1,spread,flood|immigration|pandemic,1,1,false,true,false,true,0.000,0.000
random,-1259,5.8,80,80,0.394,0.371,0.014,0.221,mixed,large,after-flood,full,opportunistic,0,year0,pandemic|flood|immigration,6,4,true,true,false,false,0.000,0.000
random,1520,192.0,85,85,0.458,0.096,0.270,0.176,mixed,small,never,none,committed,2,year0,flood|pandemic|immigration,3,3,true,false,false,true,0.000,0.000
random,838,165.3,126,126,0.183,0.247,0.334,0.237,mixed,none,early,partial,opportunistic,4,late,immigration|flood|pandemic,8,12,true,true,false,true,0.000,0.000
random,-2613,3.3,85,85,0.276,0.400,0.151,0.172,large,large,early,full,ignore,2,spread,flood|immigration|pandemic,9,0,true,true,false,false,0.000,0.000
random,-1030,174.8,109,109,0.369,0.438,0.144,0.048,mixed,small,never,partial,committed,2,year0,pandemic|flood|immigration,2,6,true,true,false,true,0.000,0.000
random,-526,132.8,110,110,0.316,0.292,0.211,0.181,large,medium,after-flood,partial,opportunistic,1,year0,pandemic|immigration|flood,1,1,true,true,false,false,0.000,0.000
random,1203,11.3,120,120,0.497,0.222,0.204,0.077,small,small,never,full,opportunistic,3,spread,flood|pandemic|immigration,6,8,false,true,false,true,0.000,0.099
random,988,63.0,103,103,0.458,0.258,0.068,0.216,small,large,after-flood,partial,committed,0,late,pandemic|immigration|flood,1,4,true,true,false,false,0.000,0.000
random,675,83.3,84,84,0.460,0.132,0.321,0.087,mixed,none,never,none,ignore,3,spread,flood|immigration|pandemic,9,9,true,false,false,false,0.000,0.000
random,-2315,1.8,83,83,0.402,0.445,0.003,0.150,medium,large,after-flood,partial,ignore,3,spread,pandemic|immigration|flood,5,2,false,true,false,false,0.000,0.000
random,672,209.3,84,84,0.380,0.256,0.201,0.163,small,small,early,none,ignore,3,year0,flood|pandemic|immigration,4,0,false,true,false,false,0.000,0.000
random,1861,535.5,82,82,0.518,0.044,0.287,0.151,large,none,early,none,opportunistic,2,year0,pandemic|immigration|flood,8,2,false,true,false,true,0.000,0.000
random,1809,336.5,104,104,0.441,0.051,0.273,0.236,mixed,medium,early,partial,ignore,2,year0,immigration|pandemic|flood,11,0,false,true,false,false,0.000,0.000
